datetime,actual,p50,confidence,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_shap_1,top_shap_2,top_shap_3,top_shap_4,top_shap_5
2026-03-06 21:00:00,155.55,136.76140509837964,0.3139303293514034,mcp_lag_1d,mcp_lag_2d,mcp_lag_7d,hourly_trend,day_of_week,24.963310557009144,7.536064305479371,-7.458742186452808,4.0410945255348425,-2.5943950685601735
2026-03-06 21:15:00,145.32,137.73781990583421,0.2717556946381624,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,25.65189978257214,-7.39886813320729,5.592554624636397,4.9703073645544915,-2.723792324427357
2026-03-06 21:30:00,130.59,125.19713256858158,0.40466550657344946,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,16.098650685696132,-8.589962294501573,4.960804843740856,3.9921160027828404,-2.4777803002664895
2026-03-06 21:45:00,117.04,115.4472238613793,0.5248675746975406,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,8.850801158070015,-5.651758663280674,3.6485757758459774,3.6281452410718376,-2.768982640864407
2026-03-06 22:00:00,132.66,123.80232377006492,0.3646663962492288,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,15.693685206100545,-7.007314628818592,4.174232220999316,3.3509795162372598,-2.8247678552064874
2026-03-06 22:15:00,130.82,122.74684595044114,0.40024600232009844,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,15.945426912444972,-8.066856325902931,3.768518168923196,3.4312180921756483,-2.5619823559336887
2026-03-06 22:30:00,130.4,122.58595175108904,0.4232170846543255,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,16.036077438684174,-8.401333048687526,3.866418732729993,3.3570754397761506,-2.470567906986498
2026-03-06 22:45:00,121.88,121.86241071673491,0.4838915463398966,mcp_lag_1d,mcp_lag_7d,hourly_trend,mcp_lag_2d,day_of_week,15.210097620112649,-8.774906689796405,4.057752780192238,2.81786224506233,-2.6243545684334357
2026-03-06 23:00:00,102.62,106.76510713701133,0.5280980312730686,mcp_lag_7d,mcp_lag_2d,hourly_trend,day_of_week,hour_sin,-4.6622212233331854,3.592337842416197,3.2504583338033117,-2.0134278086042685,-1.6014344334214905
2026-03-06 23:15:00,110.0,105.46831188728471,0.5095608363913842,mcp_lag_7d,mcp_lag_2d,hourly_trend,day_of_week,hour_sin,-4.673764267262814,3.6279131198820798,2.9373608022548314,-1.9408970440650235,-1.6487447289060275
2026-03-06 23:30:00,104.24,102.87544950599134,0.5421696473578264,mcp_lag_7d,mcp_lag_1d,mcp_lag_2d,hourly_trend,day_of_week,-4.857323983542599,-4.021441334555477,3.2820835928413916,2.206470789051116,-1.7115488675549637
2026-03-06 23:45:00,100.24,96.69669381435149,0.5284301732232463,mcp_lag_1d,mcp_lag_7d,hourly_trend,day_of_week,hour_sin,-5.240166850985298,-4.8318796229978265,-1.935410937931074,-1.8210074683567608,-1.437464848121881
2026-03-07 00:00:00,123.23,100.475472439411,0.5810538861621091,day_of_week,mcp_lag_7d,mcp_lag_2d,mcp_lag_1d,hour_sin,-5.538033877708468,-4.939011436152342,3.025676752701693,2.318061483831973,-1.6244954605432402
2026-03-07 00:15:00,143.44,102.94620074281748,0.5856604657836699,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,hour_sin,-5.225590058651341,-4.878807179624687,4.335059802855609,1.925564557182841,-1.7201665044743473
2026-03-07 00:30:00,140.21,102.80626507911809,0.5786206352476045,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,5.472325400715991,-5.348855508763837,-5.139836117994324,2.0411891698094298,-1.8512314509926138
2026-03-07 00:45:00,137.51,102.7684683588353,0.5798854516341422,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,5.4515257172954605,-5.403998550922429,-5.1540391636041045,2.0358852056576597,-1.8042506669207825
2026-03-07 01:00:00,142.49,103.69975599451332,0.6144407847208022,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,5.641218906781472,-5.260086061420642,-5.098238546338498,2.133433331067015,-2.043478543607657
2026-03-07 01:15:00,140.14,103.26854270177766,0.61748339529648,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,5.905762393906563,-5.315725394122863,-5.153241594136149,2.1753390282908676,-2.1175878112350333
2026-03-07 01:30:00,128.6,102.92990729906067,0.6139088286133713,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,6.2509499999339875,-5.919520828139274,-5.232359619243668,2.1617393852833686,-2.0276152934248417
2026-03-07 01:45:00,120.87,102.97085818419005,0.6066344024953139,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,6.24314341872429,-5.98206397065139,-5.228725291708085,2.208669295662316,-2.0311242382329864
2026-03-07 02:00:00,113.02,105.30903797163303,0.584973613065088,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,10.272398611691075,-5.994954586042355,-5.369337404328271,-2.3769796302380666,2.059058970686621
2026-03-07 02:15:00,108.28,105.18091259941103,0.5715730355389488,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,10.671467763373203,-6.531670554579247,-5.42578227425785,-2.3648111783185075,2.110345400186666
2026-03-07 02:30:00,104.03,105.14740050421823,0.5869680747851478,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,10.646588170167764,-6.564345618250798,-5.427696022838079,-2.357461898622729,2.104494053583602
2026-03-07 02:45:00,102.08,104.95655691602137,0.5766599948096924,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,10.653420047834876,-6.912408302741847,-5.449578353894819,-2.3846597061904484,2.183803310851612
2026-03-07 03:00:00,108.64,103.86668520629532,0.5431292231073233,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,8.643914368999335,-6.432305083410063,-5.399947536989217,-2.350960014392396,2.1276350743100148
2026-03-07 03:15:00,105.03,103.22169807807309,0.5438567998496631,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,8.65183383843953,-6.502542195844271,-5.58005973129943,-2.671437643592313,2.0385794917594358
2026-03-07 03:30:00,111.76,104.99627307990893,0.5067088298857263,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,10.677944258395845,-6.893227466446757,-5.618794710076562,-2.6951048537607254,2.2009236284491016
2026-03-07 03:45:00,112.84,105.44862282628206,0.42057367334538465,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,11.633758788291603,-7.0161503711117215,-5.515826533562276,-2.6937456318042265,2.129327319258246
2026-03-07 04:00:00,121.28,106.74413303421291,0.46369657136545805,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,11.576910977617688,-6.9529359943233455,-5.640645720490842,-2.802422727452302,2.0750241547692068
2026-03-07 04:15:00,120.81,106.85844936259359,0.46347424952570926,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,11.523240515654958,-6.9070002115196845,-5.6786602089273535,-2.9111845157315432,2.442067555555688
2026-03-07 04:30:00,120.76,109.8761979846186,0.39580540399387487,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,11.801139471537219,-7.720671944607488,-5.969903669570485,3.1423981062126405,-2.8205597381961085
2026-03-07 04:45:00,123.2,109.40410153191219,0.3704890580209168,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,15.19602012387689,-10.13769224409987,-6.568242380482871,3.4541661020313223,-3.348244754332631
2026-03-07 05:00:00,114.12,104.52194565742487,0.5759848099620634,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,10.701819788650447,-7.392945540048526,-6.462778248859333,2.9900999306501417,-2.844480784751816
2026-03-07 05:15:00,119.67,109.71935943812896,0.45951099408786966,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,13.003975388798635,-8.859794828794168,-7.136248376054366,3.734582765976461,-3.158752591428159
2026-03-07 05:30:00,138.22,108.22586332325751,0.3133347525944159,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,15.520689265938994,-10.101215522629438,-9.275944058282567,-4.1335706681333555,3.7182507018955953
2026-03-07 05:45:00,142.49,111.40948019625044,0.2734150184134916,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,19.377344399835692,-11.035564313897886,-9.955277587250242,-4.149065605203063,3.8957526812021643
2026-03-07 06:00:00,139.69,106.34842187368146,0.3579717048818948,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,15.522541547012892,-10.533580477017175,-9.858583247014773,4.212810870473127,-3.8013048946467247
2026-03-07 06:15:00,147.39,113.29543575907205,0.28928214634616256,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,20.327010279215283,-11.500603088880496,-10.540915686758236,5.759937239329846,4.101307375079005
2026-03-07 06:30:00,150.13,112.36929470350795,0.28138321733903027,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,23.45485048991642,-11.781130939595101,-11.640016616887047,4.65836650388662,-3.928823191819128
2026-03-07 06:45:00,104.05,96.00523286153985,0.4436501491980338,day_of_week,mcp_lag_7d,hourly_trend,mcp_lag_2d,hour_sin,-8.300526078248268,-6.579943812090376,3.3820337856678533,3.2207643075222383,-2.8589694961310204
2026-03-07 07:00:00,151.41,91.96227168532143,0.3620381269833207,day_of_week,mcp_lag_1d,mcp_lag_7d,hourly_trend,hour_sin,-6.7790892423125,-5.681707166919004,-4.242856320465195,3.0883294207018577,-2.501784393561433
2026-03-07 07:15:00,92.63,90.3331791612678,0.3739941551642334,day_of_week,mcp_lag_7d,mcp_lag_1d,hourly_trend,hour_sin,-6.640813478135618,-5.715496181609472,-5.044302697882271,2.2947126744637916,-2.1808706523682155
2026-03-07 07:30:00,65.85,53.89486927517547,0.025781951331645403,mcp_lag_1d,day_of_week,mcp_lag_7d,net_load_forecast_proxy,hourly_trend,-35.63822480746831,-10.550381328934268,-10.100235151292313,4.884551340415941,-4.859486080856425
2026-03-07 07:45:00,12.77,43.3447333196868,0.14176170029757473,mcp_lag_1d,day_of_week,mcp_lag_7d,hourly_trend,net_load_forecast_proxy,-41.16996042316243,-11.013499232583193,-9.170099654981374,-6.534318935558514,5.604596630386275
2026-03-07 08:00:00,39.76,70.28810104532538,0.25201381620097485,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,-13.518667523660787,-9.397351723106707,-7.357379181313306,-7.158701436691643,3.0517323254309834
2026-03-07 08:15:00,8.43,25.835274119293373,0.03979303663872069,mcp_lag_1d,day_of_week,mcp_lag_7d,hourly_trend,curve_volatility,-45.01039989482772,-12.974168665363216,-8.819006832517191,-8.533246274285704,-4.410150051332809
2026-03-07 08:30:00,0.01,22.227699602129437,0.36007383328858733,mcp_lag_1d,day_of_week,mcp_lag_7d,hourly_trend,curve_volatility,-46.92562788430226,-12.803659841985361,-9.006960800248883,-8.800835767822889,-4.367897436937417
2026-03-07 08:45:00,0.0,16.29963062470695,0.38629503956546474,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-50.375761702700444,-12.604148315603755,-9.209030915244252,-8.969697230025854,-4.592053425683385
2026-03-07 09:00:00,0.0,11.136921002521579,0.16846606696611954,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-55.014398650172936,-12.662065477511154,-11.056959169463548,-7.7293325111368825,-4.500830591323612
2026-03-07 09:15:00,0.0,8.692580399362551,0.4008690421106005,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-52.652997257762294,-12.28504304114699,-10.644540817999863,-7.509193046279344,-4.236114311734038
2026-03-07 14:15:00,0.0,3.742993268101457,0.47841149911453007,mcp_lag_1d,hourly_trend,day_of_week,mcp_lag_7d,curve_volatility,-51.267823296301344,-11.425511609951744,-10.747297751145682,-8.131930536563052,-4.2352587762204355
2026-03-07 14:30:00,0.0,3.7330401736585612,0.47741468140841703,mcp_lag_1d,hourly_trend,day_of_week,mcp_lag_7d,curve_volatility,-51.279935682920936,-11.449230110633108,-11.211548172967602,-8.184479270215524,-4.297334459091979
2026-03-07 14:45:00,0.0,3.788356498175855,0.4705915721831757,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-51.09044774497626,-11.901107539170704,-11.098499885884893,-8.603501425461209,-4.336544590950755
2026-03-07 15:00:00,5.61,4.896703040311304,0.43425879995613026,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-50.525790931902264,-12.364317887171449,-11.684294790220461,-8.084162119518515,-4.509945090893596
2026-03-07 15:15:00,44.37,5.514021547650007,0.4417360821891716,mcp_lag_1d,day_of_week,hourly_trend,mcp_lag_7d,curve_volatility,-50.01787184859338,-12.58784854130646,-11.473602096333142,-9.34733249726407,-4.235451561434828
2026-03-07 15:30:00,88.41,35.3856591310701,0.3183141295068095,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,price_regime,-19.970765812128,-17.346974810744275,-10.642367536309298,-9.199341228717325,-3.245279427335684
2026-03-07 15:45:00,91.03,89.81491517556263,0.14309083291758462,mcp_lag_7d,day_of_week,hourly_trend,ramp_1h,mcp_lag_2d,-11.064113280643442,-7.620726128993623,-7.299129859223488,4.438373227010556,3.984883135762333
2026-03-07 16:00:00,86.52,53.24391062180546,0.2638885037897817,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,ramp_1h,-17.65785815614382,-10.301700461090508,-8.852862414605296,-6.452111539161762,4.80455237436813
2026-03-07 16:15:00,123.55,85.86308927005952,0.24327427288261916,mcp_lag_7d,day_of_week,wind_speed_10m,ramp_1h,hour_sin,-9.40232243520298,-8.087004424471441,-6.1159938520056745,4.730368460017984,3.6990257533283386
2026-03-07 16:30:00,147.25,100.9023987631423,0.037459382808574415,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hour_sin,19.338761352044806,-10.415282318268382,-9.772467008148032,-4.781286955503575,4.106016331410382
2026-03-07 16:45:00,100.54,116.78647876035107,0.0,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,wind_speed_10m,27.439640151882006,-10.74169997058809,-9.788721068012265,4.444843738214642,-4.16645273095997
2026-03-07 17:00:00,106.81,94.80386292226719,0.38342465880313115,day_of_week,mcp_lag_7d,hour_sin,solar_proxy,wind_speed_10m,-7.516409480421247,-6.2575379055376015,4.521332957888924,-3.1113445604591723,-3.0885480523468414
2026-03-07 17:15:00,114.74,108.24598961757768,0.37207483356095594,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,13.425943381754811,-8.561935114382846,-7.7270660597066225,4.381931285464276,3.772652641417236
2026-03-07 17:30:00,118.99,113.41480489301212,0.40484079963807873,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,12.62537623264458,-8.5548005169206,-4.810858262359283,4.6385582213935335,3.6024878900711057
2026-03-07 17:45:00,113.77,127.55616214334141,0.1811637502442821,mcp_lag_1d,day_of_week,mcp_lag_7d,mcp_lag_2d,hour_sin,26.38829792372699,-10.293391923375864,-7.475943704000613,5.175507143444645,5.108448982736404
2026-03-07 18:00:00,120.93,118.5508097027877,0.3712382294673743,mcp_lag_1d,day_of_week,hour_sin,mcp_lag_7d,mcp_lag_2d,11.418557885582008,-8.77715828319162,4.844228806450138,-4.46466625598471,4.341064081331539
2026-03-07 18:15:00,144.9,135.345822185064,0.16550396107042964,mcp_lag_1d,day_of_week,mcp_lag_2d,mcp_lag_7d,hour_sin,26.471655323269403,-10.00669782047717,8.174378175364003,-7.29934704729932,5.308629988658453
2026-03-07 18:30:00,165.9,143.30352020588523,0.08506414225558445,mcp_lag_1d,day_of_week,mcp_lag_2d,mcp_lag_7d,hourly_trend,34.563682181575714,-10.834948506313296,9.582332552106966,-7.865728035662679,5.000489107765646
2026-03-07 18:45:00,168.31,145.139065481478,0.050763371498469434,mcp_lag_1d,day_of_week,mcp_lag_2d,mcp_lag_7d,hourly_trend,34.9888231851542,-10.845333560584413,9.516330860605345,-8.622853125948295,6.928055112364673
2026-03-07 19:00:00,124.09,144.54271956341668,0.07209545179123711,mcp_lag_1d,day_of_week,mcp_lag_2d,mcp_lag_7d,hourly_trend,29.580689520483162,-11.191547381117315,9.390670196937203,-8.726219022484178,7.203779929036629
2026-03-07 19:15:00,120.92,139.87953303003727,0.06099004432836386,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,28.33175305742167,-11.472034069276326,-10.664311399878667,9.641883963578325,6.557272403674368
2026-03-07 19:30:00,120.93,135.85204186754598,0.14175275538861087,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,25.71322841296302,-11.243601570686453,-10.160701046345448,7.703198101993609,6.366112929955065
2026-03-07 19:45:00,136.63,130.55634916046776,0.14952092895874292,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,21.954764519163334,-10.96857365429521,-9.933708948400668,6.305110938784424,4.485822120726152
2026-03-07 20:00:00,159.58,131.5856020615319,0.2388467497657908,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,25.73882210617327,-10.238053039808094,-9.72048651526108,8.716445354550372,5.674911444217325
2026-03-07 20:15:00,153.72,121.30599026992688,0.305652329679333,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,19.6760746351191,-10.016866672789247,-8.339176582853375,4.919555867229919,3.4756591964080568
2026-03-07 20:30:00,146.91,119.95360422007052,0.3164404922192464,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,18.339852355070438,-9.686392920381675,-8.286541403294818,4.867719363820217,3.3983298731005918
2026-03-07 20:45:00,139.1,115.19271432729771,0.4228767248484969,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,12.066234059810856,-7.923964115798499,-7.005019940748718,4.1935820976961,3.292833444793001
2026-03-07 21:00:00,127.15,129.3258090851497,0.32592244275262383,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,22.39631218118981,-10.241698237867462,-7.5002032625122705,6.512845357414212,4.231842701392622
2026-03-07 21:15:00,112.67,124.80554693077512,0.37368183866048577,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hourly_trend,18.396104882590663,-9.318682174878917,-6.833440495724287,5.923200737928974,4.238209354976151
2026-03-07 21:30:00,113.37,120.53539530271543,0.46290349554870713,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,16.65915334804816,-9.790104481728237,-6.550358180416428,4.257663665412299,3.5558653108901206
2026-03-07 21:45:00,109.19,113.13527457199838,0.46960681269437266,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_cos,12.597528118428176,-8.148998012518764,-5.635810413762059,3.709014972516614,1.3298537389807428
2026-03-07 22:00:00,146.83,121.46765438954829,0.42827013281197746,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,17.100644794214226,-9.85911375202545,-6.708839066684666,4.082613858279833,3.2496845616419763
2026-03-07 22:15:00,138.2,120.38404267322095,0.4667837275360921,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,16.570414394993698,-9.84502053947597,-6.460747819477797,4.118813314035616,3.2250493840648384
2026-03-07 22:30:00,134.3,120.53512766564502,0.48415037700451435,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,16.56313033656113,-9.90875639072051,-6.445205266220777,4.104630147487339,3.195303637515371
2026-03-07 22:45:00,111.36,119.01746790020185,0.4728810646625816,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,12.43511227593252,-8.595620703955134,-6.266123992744589,4.105239956090957,3.237413276632394
2026-03-07 23:00:00,102.75,101.47505339585807,0.563119046864684,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_1d,solar_proxy,-6.8503871182071565,-4.974333871666429,3.0911782726751533,2.203559968980183,1.2391521992751382
2026-03-07 23:15:00,97.75,104.78167129668743,0.5341796606628535,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,6.884064793518038,-6.56109345496959,-5.237656308391467,2.8629350406239564,-2.7326980677838453
2026-03-07 23:30:00,95.2,100.32193747671074,0.534323466868585,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,mcp_lag_2d,-9.767989986262426,-5.000160348446626,3.7816773721056705,3.095394709965565,-2.7565126805519813
2026-03-07 23:45:00,93.89,99.8787780133273,0.5921339832014171,mcp_lag_7d,day_of_week,hourly_trend,mcp_lag_2d,mcp_lag_1d,-9.407380399741621,-4.883692262798382,3.1195181071704963,-2.641447517294804,2.5002376761145664
2026-03-08 00:00:00,98.13,107.39071615215663,0.37523020813381236,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,price_regime,12.033852056317068,-8.566928872340158,-6.56226538959026,2.475143575090179,1.902706654691908
2026-03-08 00:15:00,96.61,104.04739559440473,0.22038869366351044,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,16.559847266256078,-13.030978732059072,-6.975123482464879,3.538660567928605,-2.1199059531531463
2026-03-08 00:30:00,98.27,103.86444379669332,0.24896785797123666,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,16.34998265667174,-13.08448813055367,-6.952050151594363,4.1116522824689,-2.2335152868745403
2026-03-08 00:45:00,99.47,104.19776080922712,0.24026648262807926,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,16.28941049592947,-13.124676352986477,-6.927974150124096,4.289613239786498,-2.212614509730335
2026-03-08 01:00:00,102.35,101.39892994767736,0.22845935604073064,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,16.26564696237645,-13.242907230242954,-7.0917252188304785,4.2611056144795585,-2.4284944968452096
2026-03-08 01:15:00,103.61,102.65285704893536,0.2768334784589327,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,15.684154591070529,-10.681627958351084,-6.922029698764671,3.8857101611566573,-2.636447140504975
2026-03-08 01:30:00,104.17,102.08759726017443,0.3344277354410209,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,15.100290100821228,-13.207226507937037,-6.641839595334634,4.3387900643801895,-2.2512543719891407
2026-03-08 01:45:00,104.56,101.7715832272017,0.358284326232978,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,12.309113857239371,-11.693066454201604,-6.584338190593907,4.331141447010398,-2.219737587062362
2026-03-08 02:00:00,108.99,98.88821242713404,0.5004680518658238,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,hour_sin,-6.997126153957109,-6.467498445192749,6.364785180216992,3.2632839713827,-2.3680732948098275
2026-03-08 02:15:00,107.91,96.03151465221767,0.4533188476766715,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,hour_sin,-9.62396414682304,-6.309422557537439,4.524294054404209,3.3916727727526297,-2.299700088359639
2026-03-08 02:30:00,105.69,96.19220876809239,0.4508031013652405,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,hour_sin,-9.226245615408322,-6.197212078185023,2.9783245001808814,2.859710405563041,-2.1669087280835653
2026-03-08 02:45:00,104.43,94.32844883164593,0.47428608546331175,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,mcp_lag_1d,-9.264988525540474,-6.408805910949113,2.843741251051085,-2.173533099114556,1.9731363242177384
2026-03-08 03:00:00,137.23,96.61399488115559,0.43842750694774,mcp_lag_7d,day_of_week,mcp_lag_1d,hourly_trend,hour_sin,-9.837031194854479,-6.365745133263335,4.571804274730972,2.8202768941423173,-2.356378900293106
2026-03-08 03:15:00,134.79,94.82503140015426,0.4693740630050528,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,mcp_lag_1d,-7.092877811520849,-6.597458021687606,-2.5853171551045873,2.2742792205183,2.080482049629193
2026-03-08 03:30:00,135.17,98.39119196889855,0.43338078231803223,mcp_lag_7d,day_of_week,mcp_lag_1d,hour_sin,hourly_trend,-8.101144804892982,-6.869504065098292,6.594545651379536,-2.696832552792263,2.330302125973804
2026-03-08 03:45:00,131.8,98.25063801118291,0.41414121362248524,mcp_lag_7d,day_of_week,mcp_lag_1d,hour_sin,hourly_trend,-9.638470952388529,-7.072322613334121,7.061104706097719,-2.7728816378837844,2.6614143709165257
2026-03-08 04:00:00,121.78,106.5664170513818,0.35446961331158355,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,11.82179393590649,-8.096097991266683,-7.052652240945925,-2.816009267097858,2.4906500157761897
2026-03-08 04:15:00,118.53,105.35901318353048,0.3387233538326144,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,11.444534363935812,-8.742695353168155,-7.071254203179704,-3.0505938297618727,2.828791635762188
2026-03-08 04:30:00,116.0,103.55506049141916,0.3059914968973958,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,11.908161344579426,-10.432840355261218,-8.278180870600629,3.4810264487587754,-3.3428761810096264
2026-03-08 04:45:00,119.46,104.17240817341677,0.3004310457127799,mcp_lag_1d,mcp_lag_7d,day_of_week,hourly_trend,hour_sin,12.147166312891487,-11.056767659865741,-8.430589154565283,3.8792870367560495,-3.327896212654256
2026-03-08 05:00:00,121.69,102.98356270493854,0.5014880158869792,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,9.31766616543975,-7.2063080202790655,-6.744377944106874,-2.872589788641079,2.5252273392173223
2026-03-08 05:15:00,123.0,105.4753539808081,0.4285032531264683,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,11.60967704205498,-8.855779598512038,-7.7470873136097484,-3.2591888314802744,2.8970889474313446
2026-03-08 05:30:00,134.57,105.5392556480298,0.265491631519469,mcp_lag_1d,mcp_lag_7d,day_of_week,hour_sin,hourly_trend,16.114163774457747,-10.171535623536094,-10.121727299279334,-4.151686197730038,3.452930043386843
2026-03-08 05:45:00,136.23,108.89429107277392,0.2505775515295062,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hour_sin,16.508845139530973,-10.326391165768273,-10.047503938970554,4.905582151831658,-4.198120099280358
2026-03-08 06:00:00,135.65,101.43678447582671,0.22864940711325343,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,15.464237252662409,-11.403807406871648,-11.298571050906736,-4.2729193071173714,3.8021246763356285
2026-03-08 06:15:00,140.03,103.92582894724823,0.220048205506423,mcp_lag_1d,day_of_week,mcp_lag_7d,hour_sin,hourly_trend,16.38089330993563,-11.360642091455908,-11.170326890652733,-4.2027810230151585,3.7759669618058695
2026-03-08 06:30:00,134.07,108.25015076427603,0.21648452924195805,mcp_lag_1d,mcp_lag_7d,day_of_week,mcp_lag_2d,hour_sin,18.26648939865472,-11.88450832478955,-10.96765558835544,6.055925629193819,-4.341569445399148
2026-03-08 06:45:00,131.22,93.64705848361773,0.4393230237590071,day_of_week,mcp_lag_7d,hourly_trend,hour_sin,mcp_lag_1d,-8.42452264307281,-7.084151285247969,3.1322110971452353,-2.5381615769725103,2.0558055384081984
